00028; [ ( 1, 00398, 0.41423324 ), ( 2, 01166, 0.41087034 ), ( 3, 00477, 0.27406058 ), ( 4, 00687, 0.27406058 ), ( 5, 00322, 0.24505506 ), ( 6, 00351, 0.23698954 ), ( 7, 00807, 0.21930785 ), ( 8, 00352, 0.20554543 ), ( 9, 00610, 0.20131803 ), ( 10, 01031, 0.1949139 ) ]
00029; [ ( 1, 01224, 0.5061051 ), ( 2, 00687, 0.35770008 ), ( 3, 01192, 0.34201634 ), ( 4, 00398, 0.33864456 ), ( 5, 00665, 0.33445424 ), ( 6, 01204, 0.3095536 ), ( 7, 00975, 0.22754967 ), ( 8, 00436, 0.19316994 ), ( 9, 00279, 0.1702077 ), ( 10, 00230, 0.16400217 ) ]
00026; [ ( 1, 00881, 0.47825474 ), ( 2, 01238, 0.457815 ), ( 3, 00807, 0.38335812 ), ( 4, 01061, 0.37293828 ), ( 5, 01156, 0.32774898 ), ( 6, 00726, 0.2942542 ), ( 7, 00442, 0.24243712 ), ( 8, 00785, 0.23864196 ), ( 9, 00926, 0.23322296 ), ( 10, 00731, 0.2249938 ) ]
00027; [ ( 1, 00905, 0.36462867 ), ( 2, 00997, 0.23129466 ), ( 3, 01216, 0.17511898 ), ( 4, 00926, 0.17397755 ), ( 5, 00599, 0.1698681 ), ( 6, 00766, 0.16903791 ), ( 7, 01213, 0.16794378 ), ( 8, 00540, 0.16545911 ), ( 9, 00571, 0.1634277 ), ( 10, 00856, 0.1362724 ) ]
00020; [ ( 1, 01215, 0.6919624 ), ( 2, 00540, 0.65132076 ), ( 3, 01066, 0.6312387 ), ( 4, 00758, 0.59251094 ), ( 5, 01168, 0.49899393 ), ( 6, 00208, 0.47825027 ), ( 7, 00970, 0.444278 ), ( 8, 00538, 0.42254412 ), ( 9, 00126, 0.42181355 ), ( 10, 00962, 0.41117153 ) ]
00021; [ ( 1, 00068, 0.60119474 ), ( 2, 01158, 0.4683207 ), ( 3, 00251, 0.39904052 ), ( 4, 00899, 0.29548907 ), ( 5, 00126, 0.2953413 ), ( 6, 00815, 0.27687436 ), ( 7, 00709, 0.24925233 ), ( 8, 01115, 0.24853882 ), ( 9, 00715, 0.2108736 ), ( 10, 00928, 0.20445068 ) ]
00019; [ ( 1, 00770, 0.5268708 ), ( 2, 00767, 0.51009595 ), ( 3, 00648, 0.5050432 ), ( 4, 00936, 0.47278944 ), ( 5, 00798, 0.46261922 ), ( 6, 00392, 0.37038743 ), ( 7, 00150, 0.3553404 ), ( 8, 00906, 0.339736 ), ( 9, 00205, 0.33832857 ), ( 10, 01111, 0.3316685 ) ]
00013; [ ( 1, 00926, 0.45142257 ), ( 2, 00496, 0.34198302 ), ( 3, 00647, 0.27991867 ), ( 4, 00301, 0.27871367 ), ( 5, 00944, 0.26924607 ), ( 6, 00767, 0.2653096 ), ( 7, 00915, 0.22749011 ), ( 8, 00766, 0.21730642 ), ( 9, 00690, 0.21693909 ), ( 10, 00494, 0.20343412 ) ]
00014; [ ( 1, 00815, 0.50512606 ), ( 2, 00798, 0.4812838 ), ( 3, 00150, 0.4033549 ), ( 4, 01041, 0.39884627 ), ( 5, 00791, 0.3960477 ), ( 6, 00899, 0.39216658 ), ( 7, 00643, 0.34659314 ), ( 8, 00584, 0.33001414 ), ( 9, 00767, 0.31788877 ), ( 10, 00946, 0.28809 ) ]
00011; [ ( 1, 00798, 0.90384495 ), ( 2, 00991, 0.89704025 ), ( 3, 00796, 0.58189905 ), ( 4, 00908, 0.47433266 ), ( 5, 00649, 0.446583 ), ( 6, 00319, 0.407967 ), ( 7, 00799, 0.37946615 ), ( 8, 00909, 0.37337673 ), ( 9, 00834, 0.33203286 ), ( 10, 00096, 0.32862732 ) ]
00099; [ ( 1, 00449, 1.0784305 ), ( 2, 00268, 0.915662 ), ( 3, 00324, 0.2725948 ), ( 4, 00562, 0.2710672 ), ( 5, 00140, 0.2492972 ), ( 6, 00059, 0.24861024 ), ( 7, 00856, 0.24837601 ), ( 8, 00211, 0.23894918 ), ( 9, 01135, 0.23455343 ), ( 10, 00964, 0.23176856 ) ]
00012; [ ( 1, 00834, 0.3116091 ), ( 2, 00430, 0.29643238 ), ( 3, 00140, 0.27771607 ), ( 4, 00568, 0.25979847 ), ( 5, 00288, 0.24741821 ), ( 6, 00441, 0.2449127 ), ( 7, 01051, 0.22004668 ), ( 8, 00765, 0.21867657 ), ( 9, 00896, 0.21209934 ), ( 10, 00926, 0.20639431 ) ]
00017; [ ( 1, 00816, 0.39306653 ), ( 2, 00510, 0.31839857 ), ( 3, 01093, 0.3009816 ), ( 4, 01107, 0.28697926 ), ( 5, 00089, 0.2849877 ), ( 6, 00767, 0.274148 ), ( 7, 00676, 0.25866055 ), ( 8, 00810, 0.25224596 ), ( 9, 00696, 0.25007388 ), ( 10, 01115, 0.24898817 ) ]
00018; [ ( 1, 01016, 0.52257085 ), ( 2, 00993, 0.28090578 ), ( 3, 00313, 0.27085626 ), ( 4, 00424, 0.259985 ), ( 5, 00205, 0.24584424 ), ( 6, 00185, 0.23521796 ), ( 7, 00810, 0.2331009 ), ( 8, 00994, 0.2194671 ), ( 9, 00992, 0.20416763 ), ( 10, 00676, 0.20267002 ) ]
00015; [ ( 1, 00398, 0.32621133 ), ( 2, 00505, 0.28884235 ), ( 3, 00322, 0.27497846 ), ( 4, 00690, 0.25868753 ), ( 5, 00474, 0.21854208 ), ( 6, 01216, 0.20672406 ), ( 7, 00559, 0.18143854 ), ( 8, 00443, 0.17830192 ), ( 9, 00567, 0.16537924 ), ( 10, 00926, 0.1610484 ) ]
00016; [ ( 1, 00991, 0.41564405 ), ( 2, 00798, 0.4079721 ), ( 3, 00649, 0.3893138 ), ( 4, 00333, 0.3869617 ), ( 5, 00908, 0.27786666 ), ( 6, 00301, 0.27557907 ), ( 7, 00659, 0.26214325 ), ( 8, 01226, 0.2506287 ), ( 9, 00875, 0.2463556 ), ( 10, 00473, 0.23772721 ) ]
00094; [ ( 1, 01197, 0.30228695 ), ( 2, 01143, 0.28228658 ), ( 3, 00955, 0.2808263 ), ( 4, 01156, 0.24536324 ), ( 5, 01204, 0.23595814 ), ( 6, 01199, 0.18165453 ), ( 7, 00745, 0.16321197 ), ( 8, 00431, 0.15938398 ), ( 9, 00435, 0.1550136 ), ( 10, 00359, 0.15272819 ) ]
00091; [ ( 1, 00755, 0.39476243 ), ( 2, 00791, 0.38944784 ), ( 3, 00398, 0.348854 ), ( 4, 00875, 0.32801232 ), ( 5, 00643, 0.32187384 ), ( 6, 00333, 0.2923737 ), ( 7, 00559, 0.2705618 ), ( 8, 00984, 0.26477668 ), ( 9, 00830, 0.26353437 ), ( 10, 00822, 0.24847305 ) ]
00092; [ ( 1, 01093, 0.55067474 ), ( 2, 00767, 0.5143478 ), ( 3, 00942, 0.44865146 ), ( 4, 00148, 0.44406375 ), ( 5, 00858, 0.39504373 ), ( 6, 00766, 0.29748163 ), ( 7, 00473, 0.29521418 ), ( 8, 00926, 0.2925673 ), ( 9, 00765, 0.28093806 ), ( 10, 00910, 0.2797834 ) ]
00097; [ ( 1, 00751, 0.7916398 ), ( 2, 00757, 0.48472401 ), ( 3, 00539, 0.44745713 ), ( 4, 00568, 0.4404422 ), ( 5, 00562, 0.43610626 ), ( 6, 00140, 0.4264982 ), ( 7, 00958, 0.39147753 ), ( 8, 00135, 0.37598366 ), ( 9, 01185, 0.35187095 ), ( 10, 00418, 0.3271702 ) ]
00010; [ ( 1, 01218, 0.9927359 ), ( 2, 00676, 0.98538595 ), ( 3, 01115, 0.62382734 ), ( 4, 00878, 0.46811005 ), ( 5, 01106, 0.4154255 ), ( 6, 00581, 0.40559608 ), ( 7, 00296, 0.3896498 ), ( 8, 01190, 0.34189436 ), ( 9, 01108, 0.34025604 ), ( 10, 00126, 0.307044 ) ]
00098; [ ( 1, 00180, 0.36047506 ), ( 2, 01156, 0.19465901 ), ( 3, 00505, 0.18371902 ), ( 4, 00360, 0.17407946 ), ( 5, 01091, 0.16464345 ), ( 6, 00562, 0.16452263 ), ( 7, 01018, 0.14603524 ), ( 8, 00532, 0.13335028 ), ( 9, 00516, 0.12906061 ), ( 10, 01118, 0.111464 ) ]
00095; [ ( 1, 00030, 0.48581776 ), ( 2, 00883, 0.35750824 ), ( 3, 00499, 0.27670202 ), ( 4, 00441, 0.23973611 ), ( 5, 00906, 0.21942697 ), ( 6, 00798, 0.21727239 ), ( 7, 00140, 0.1899541 ), ( 8, 00615, 0.18678331 ), ( 9, 00566, 0.18250494 ), ( 10, 00606, 0.18083495 ) ]
00096; [ ( 1, 00455, 0.5756679 ), ( 2, 01088, 0.17388761 ), ( 3, 00673, 0.16074897 ), ( 4, 00454, 0.15098788 ), ( 5, 00322, 0.14381155 ), ( 6, 01005, 0.118836805 ), ( 7, 00727, 0.113742545 ), ( 8, 00559, 0.10941096 ), ( 9, 01019, 0.104918316 ), ( 10, 00297, 0.095571876 ) ]
00090; [ ( 1, 00912, 1.010229 ), ( 2, 00007, 0.71097547 ), ( 3, 00265, 0.6340942 ), ( 4, 00884, 0.6248434 ), ( 5, 00260, 0.5746867 ), ( 6, 00177, 0.5629701 ), ( 7, 00176, 0.5445475 ), ( 8, 00451, 0.5131331 ), ( 9, 00161, 0.46500066 ), ( 10, 00447, 0.45208862 ) ]
